ProductID,ProductName,Category,CurrentStock,ReorderLevel,UnitPrice,NewUnitPrice,StockValue,Supplier,LastRestockDate,NextRestockDate,WarehouseLocation,IsReorder,Shortage,OverStocked
72239,Water Heater,Plumbing,261,50,$441.2,$44.1,"$11,515",MegaBuild Ltd,26/8/2024,29/9/2024,Warehouse C,FALSE,,OverStock
87195,Toilet Seat,Hardware,48,150,$89.7,$9.0,$431,Konga Wholesale,26/8/2024,16/9/2024,Warehouse C,TRUE,102,Other
16895,Concrete Block,Building Materials,336,30,$224.3,$22.4,"$7,535",FixRight Depot,25/8/2024,25/9/2024,Warehouse B,FALSE,,OverStock
30943,Paint Bucket,Interior,378,20,$182.8,$18.3,"$6,910",MegaBuild Ltd,25/8/2024,13/9/2024,Warehouse A,FALSE,,OverStock
75471,Shower Set,Hardware,209,20,$44.0,$4.4,$919,FixRight Depot,25/8/2024,14/9/2024,Warehouse A,FALSE,,OverStock
71854,Roofing Sheet,Building Materials,240,150,$453.0,$45.3,"$10,872",Jumia Supplies,25/8/2024,27/9/2024,Warehouse B,FALSE,,Other
80459,Floor Tiles,Interior,416,20,$395.3,$39.5,"$16,444",Konga Wholesale,25/8/2024,25/9/2024,Warehouse A,FALSE,,OverStock
87928,Cement Bag,Building Materials,250,20,$21.3,$2.1,$534,Konga Wholesale,24/8/2024,27/9/2024,Warehouse B,FALSE,,OverStock
19336,Cement Bag,Building Materials,197,80,$372.3,$37.2,"$7,334",MegaBuild Ltd,24/8/2024,23/9/2024,Warehouse B,FALSE,,Other
59167,Concrete Block,Building Materials,114,80,$455.1,$45.5,"$5,188",Alpha Materials,24/8/2024,20/9/2024,Warehouse B,FALSE,,Other
74649,Water Heater,Plumbing,365,30,$446.1,$44.6,"$16,282",MegaBuild Ltd,24/8/2024,13/9/2024,Warehouse C,FALSE,,OverStock
72473,Roofing Sheet,Building Materials,208,40,$198.3,$19.8,"$4,125",MegaBuild Ltd,24/8/2024,26/9/2024,Warehouse C,FALSE,,OverStock
44121,Ceiling Board,Interior,38,100,$41.1,$4.1,$156,FixRight Depot,24/8/2024,1/9/2024,Warehouse A,TRUE,62,Other
33849,Water Heater,Plumbing,219,50,$459.6,$46.0,"$10,065",MegaBuild Ltd,24/8/2024,30/8/2024,Warehouse B,FALSE,,OverStock
53346,Paint Bucket,Interior,46,150,$87.4,$8.7,$402,Konga Wholesale,24/8/2024,9/9/2024,Warehouse B,TRUE,104,Other
52605,Roofing Sheet,Building Materials,222,40,$354.7,$35.5,"$7,875",Jumia Supplies,24/8/2024,19/9/2024,Warehouse C,FALSE,,OverStock
77117,Bulb Pack,Electrical,6,30,$58.4,$5.8,$35,Konga Wholesale,24/8/2024,9/9/2024,Warehouse C,TRUE,24,Other
96814,Concrete Block,Building Materials,445,80,$393.7,$39.4,"$17,520",Konga Wholesale,24/8/2024,20/9/2024,Warehouse C,FALSE,,OverStock
77444,Bulb Pack,Electrical,94,20,$426.1,$42.6,"$4,005",Konga Wholesale,23/8/2024,10/9/2024,Warehouse A,FALSE,,OverStock
91441,Concrete Block,Building Materials,402,20,$138.1,$13.8,"$5,550",Jumia Supplies,23/8/2024,14/9/2024,Warehouse A,FALSE,,OverStock
55227,Cement Bag,Building Materials,432,20,$193.8,$19.4,"$8,372",MegaBuild Ltd,23/8/2024,26/9/2024,Warehouse C,FALSE,,OverStock
57445,Floor Tiles,Interior,351,50,$67.6,$6.8,"$2,373",Konga Wholesale,23/8/2024,9/9/2024,Warehouse C,FALSE,,OverStock
36898,Wallpaper Roll,Interior,267,40,$375.3,$37.5,"$10,022",MegaBuild Ltd,23/8/2024,2/9/2024,Warehouse C,FALSE,,OverStock
27970,Concrete Block,Building Materials,262,50,$470.2,$47.0,"$12,320",Konga Wholesale,23/8/2024,12/9/2024,Warehouse C,FALSE,,OverStock
16254,Water Heater,Plumbing,52,30,$167.7,$16.8,$872,Jumia Supplies,22/8/2024,6/9/2024,Warehouse C,FALSE,,Other
14311,Floor Tiles,Interior,53,100,$254.7,$25.5,"$1,350",Jumia Supplies,22/8/2024,29/8/2024,Warehouse A,TRUE,47,Other
51679,Switch Box,Electrical,291,40,$468.3,$46.8,"$13,628",FixRight Depot,22/8/2024,21/9/2024,Warehouse A,FALSE,,OverStock
98593,Shower Set,Hardware,379,30,$470.6,$47.1,"$17,835",Jumia Supplies,22/8/2024,27/9/2024,Warehouse B,FALSE,,OverStock
43001,PVC Pipe,Plumbing,390,150,$419.1,$41.9,"$16,345",Alpha Materials,22/8/2024,28/8/2024,Warehouse A,FALSE,,Other
59634,Paint Bucket,Interior,116,30,$206.4,$20.6,"$2,395",Jumia Supplies,22/8/2024,8/9/2024,Warehouse A,FALSE,,OverStock
78743,Bulb Pack,Electrical,344,40,$387.2,$38.7,"$13,321",Alpha Materials,22/8/2024,11/9/2024,Warehouse A,FALSE,,OverStock
94338,Kitchen Sink,Plumbing,237,150,$289.6,$29.0,"$6,863",FixRight Depot,22/8/2024,29/8/2024,Warehouse B,FALSE,,Other
98150,Toilet Seat,Hardware,303,50,$31.6,$3.2,$958,Alpha Materials,21/8/2024,3/9/2024,Warehouse C,FALSE,,OverStock
36739,Switch Box,Electrical,406,80,$460.4,$46.0,"$18,693",Alpha Materials,21/8/2024,29/9/2024,Warehouse B,FALSE,,OverStock
72898,Bulb Pack,Electrical,228,80,$52.5,$5.3,"$1,197",Konga Wholesale,21/8/2024,13/9/2024,Warehouse B,FALSE,,Other
13420,Window Glass,Hardware,372,100,$188.2,$18.8,"$7,002",Jumia Supplies,20/8/2024,17/9/2024,Warehouse B,FALSE,,OverStock
46939,Shower Set,Hardware,18,20,$31.5,$3.1,$57,Jumia Supplies,20/8/2024,12/9/2024,Warehouse C,TRUE,2,Other
28777,Window Glass,Hardware,404,100,$64.7,$6.5,"$2,614",MegaBuild Ltd,20/8/2024,5/9/2024,Warehouse A,FALSE,,OverStock
23281,Bulb Pack,Electrical,466,100,$14.1,$1.4,$658,FixRight Depot,20/8/2024,25/9/2024,Warehouse C,FALSE,,OverStock
36035,Wallpaper Roll,Interior,251,30,$240.6,$24.1,"$6,040",Alpha Materials,20/8/2024,22/9/2024,Warehouse B,FALSE,,OverStock
43204,Shower Set,Hardware,52,150,$116.9,$11.7,$608,Alpha Materials,20/8/2024,23/9/2024,Warehouse A,TRUE,98,Other
23682,Door Frame,Hardware,191,40,$264.7,$26.5,"$5,057",Konga Wholesale,20/8/2024,28/9/2024,Warehouse A,FALSE,,OverStock
51964,Water Heater,Plumbing,239,30,$272.6,$27.3,"$6,514",Alpha Materials,20/8/2024,27/9/2024,Warehouse C,FALSE,,OverStock
78112,Cement Bag,Building Materials,257,40,$297.5,$29.8,"$7,646",FixRight Depot,20/8/2024,22/9/2024,Warehouse A,FALSE,,OverStock
74973,Toilet Seat,Hardware,317,20,$467.7,$46.8,"$14,827",FixRight Depot,20/8/2024,22/9/2024,Warehouse B,FALSE,,OverStock
33461,Window Glass,Hardware,143,150,$262.0,$26.2,"$3,747",Alpha Materials,20/8/2024,25/9/2024,Warehouse A,TRUE,7,Other
89921,Bulb Pack,Electrical,44,150,$284.0,$28.4,"$1,250",Alpha Materials,20/8/2024,10/9/2024,Warehouse C,TRUE,106,Other
14521,Paint Bucket,Interior,138,80,$299.4,$29.9,"$4,132",Jumia Supplies,20/8/2024,9/9/2024,Warehouse C,FALSE,,Other
70654,Floor Tiles,Interior,214,30,$467.3,$46.7,"$10,001",Konga Wholesale,19/8/2024,23/9/2024,Warehouse C,FALSE,,OverStock
91984,Ceiling Board,Interior,126,100,$45.7,$4.6,$576,Jumia Supplies,19/8/2024,26/8/2024,Warehouse C,FALSE,,Other
94351,Electrical Cable,Electrical,469,30,$268.6,$26.9,"$12,597",MegaBuild Ltd,19/8/2024,26/8/2024,Warehouse B,FALSE,,OverStock
15131,Floor Tiles,Interior,392,30,$386.4,$38.6,"$15,145",FixRight Depot,19/8/2024,2/9/2024,Warehouse C,FALSE,,OverStock
93127,Toilet Seat,Hardware,59,40,$434.7,$43.5,"$2,565",Jumia Supplies,19/8/2024,5/9/2024,Warehouse B,FALSE,,Other
70526,PVC Pipe,Plumbing,470,150,$381.5,$38.1,"$17,929",MegaBuild Ltd,19/8/2024,5/9/2024,Warehouse A,FALSE,,OverStock
36715,Wallpaper Roll,Interior,220,50,$329.6,$33.0,"$7,251",Alpha Materials,18/8/2024,26/9/2024,Warehouse A,FALSE,,OverStock
64800,Roofing Sheet,Building Materials,268,30,$67.2,$6.7,"$1,801",FixRight Depot,18/8/2024,15/9/2024,Warehouse B,FALSE,,OverStock
92227,Window Glass,Hardware,105,30,$155.7,$15.6,"$1,635",Konga Wholesale,18/8/2024,29/8/2024,Warehouse A,FALSE,,OverStock
50581,Kitchen Sink,Plumbing,44,80,$271.5,$27.2,"$1,195",Alpha Materials,18/8/2024,20/9/2024,Warehouse A,TRUE,36,Other
61481,Ceiling Board,Interior,275,20,$14.0,$1.4,$385,FixRight Depot,18/8/2024,17/9/2024,Warehouse C,FALSE,,OverStock
16023,Roofing Sheet,Building Materials,121,80,$129.0,$12.9,"$1,560",MegaBuild Ltd,18/8/2024,8/9/2024,Warehouse B,FALSE,,Other
10185,Electrical Cable,Electrical,257,40,$398.2,$39.8,"$10,234",MegaBuild Ltd,18/8/2024,24/9/2024,Warehouse C,FALSE,,OverStock
25834,Paint Bucket,Interior,33,80,$19.3,$1.9,$64,Alpha Materials,18/8/2024,19/9/2024,Warehouse C,TRUE,47,Other
84137,PVC Pipe,Plumbing,266,50,$71.3,$7.1,"$1,896",FixRight Depot,18/8/2024,5/9/2024,Warehouse B,FALSE,,OverStock
92163,Roofing Sheet,Building Materials,271,50,$360.6,$36.1,"$9,772",Jumia Supplies,18/8/2024,15/9/2024,Warehouse B,FALSE,,OverStock
30307,Electrical Cable,Electrical,227,30,$261.9,$26.2,"$5,946",FixRight Depot,17/8/2024,22/8/2024,Warehouse C,FALSE,,OverStock
10636,Kitchen Sink,Plumbing,416,40,$184.5,$18.4,"$7,674",MegaBuild Ltd,17/8/2024,14/9/2024,Warehouse A,FALSE,,OverStock
98241,PVC Pipe,Plumbing,493,30,$112.9,$11.3,"$5,564",Alpha Materials,17/8/2024,3/9/2024,Warehouse B,FALSE,,OverStock
56489,Concrete Block,Building Materials,430,150,$147.2,$14.7,"$6,328",Jumia Supplies,17/8/2024,15/9/2024,Warehouse C,FALSE,,Other
52591,Cement Bag,Building Materials,13,80,$23.5,$2.4,$31,MegaBuild Ltd,17/8/2024,23/8/2024,Warehouse B,TRUE,67,Other
37546,Switch Box,Electrical,188,20,$249.5,$24.9,"$4,690",Konga Wholesale,17/8/2024,15/9/2024,Warehouse A,FALSE,,OverStock
87093,Cement Bag,Building Materials,285,80,$416.4,$41.6,"$11,866",Jumia Supplies,17/8/2024,22/9/2024,Warehouse A,FALSE,,OverStock
71142,Toilet Seat,Hardware,40,30,$181.1,$18.1,$724,FixRight Depot,16/8/2024,11/9/2024,Warehouse A,FALSE,,Other
82651,Wallpaper Roll,Interior,231,30,$155.4,$15.5,"$3,590",MegaBuild Ltd,16/8/2024,22/8/2024,Warehouse C,FALSE,,OverStock
96665,Floor Tiles,Interior,77,150,$39.5,$3.9,$304,Konga Wholesale,16/8/2024,9/9/2024,Warehouse B,TRUE,73,Other
73535,Floor Tiles,Interior,392,40,$263.7,$26.4,"$10,335",MegaBuild Ltd,16/8/2024,14/9/2024,Warehouse A,FALSE,,OverStock
38854,Shower Set,Hardware,355,40,$222.9,$22.3,"$7,913",Jumia Supplies,15/8/2024,18/9/2024,Warehouse C,FALSE,,OverStock
85039,Floor Tiles,Interior,240,80,$482.9,$48.3,"$11,590",Jumia Supplies,15/8/2024,5/9/2024,Warehouse B,FALSE,,Other
45256,Kitchen Sink,Plumbing,328,50,$330.9,$33.1,"$10,854",Alpha Materials,15/8/2024,16/9/2024,Warehouse C,FALSE,,OverStock
81309,Switch Box,Electrical,235,150,$181.4,$18.1,"$4,262",Konga Wholesale,15/8/2024,5/9/2024,Warehouse A,FALSE,,Other
30601,Wallpaper Roll,Interior,335,80,$88.4,$8.8,"$2,961",Jumia Supplies,15/8/2024,7/9/2024,Warehouse A,FALSE,,OverStock
14861,Bulb Pack,Electrical,52,20,$243.3,$24.3,"$1,265",MegaBuild Ltd,15/8/2024,13/9/2024,Warehouse C,FALSE,,Other
44094,Door Frame,Hardware,375,20,$441.9,$44.2,"$16,571",MegaBuild Ltd,15/8/2024,19/9/2024,Warehouse B,FALSE,,OverStock
71104,Water Heater,Plumbing,167,20,$139.6,$14.0,"$2,331",Jumia Supplies,15/8/2024,31/8/2024,Warehouse A,FALSE,,OverStock
70482,Roofing Sheet,Building Materials,88,30,$226.5,$22.6,"$1,993",Konga Wholesale,15/8/2024,23/9/2024,Warehouse A,FALSE,,Other
14803,Window Glass,Hardware,469,100,$35.0,$3.5,"$1,640",MegaBuild Ltd,15/8/2024,23/9/2024,Warehouse B,FALSE,,OverStock
97049,Kitchen Sink,Plumbing,77,50,$491.4,$49.1,"$3,784",FixRight Depot,15/8/2024,12/9/2024,Warehouse B,FALSE,,Other
23102,Paint Bucket,Interior,45,80,$337.4,$33.7,"$1,518",MegaBuild Ltd,15/8/2024,5/9/2024,Warehouse C,TRUE,35,Other
59416,Paint Bucket,Interior,153,100,$192.6,$19.3,"$2,947",FixRight Depot,14/8/2024,15/9/2024,Warehouse B,FALSE,,Other
56023,Wallpaper Roll,Interior,481,30,$417.3,$41.7,"$20,072",Jumia Supplies,14/8/2024,6/9/2024,Warehouse A,FALSE,,OverStock
46303,Water Heater,Plumbing,430,20,$129.9,$13.0,"$5,584",Konga Wholesale,14/8/2024,8/9/2024,Warehouse A,FALSE,,OverStock
58795,Cement Bag,Building Materials,252,20,$268.3,$26.8,"$6,761",MegaBuild Ltd,14/8/2024,3/9/2024,Warehouse C,FALSE,,OverStock
86519,Window Glass,Hardware,178,20,$78.0,$7.8,"$1,389",Alpha Materials,14/8/2024,5/9/2024,Warehouse C,FALSE,,OverStock
78345,PVC Pipe,Plumbing,387,40,$111.7,$11.2,"$4,322",MegaBuild Ltd,14/8/2024,21/8/2024,Warehouse B,FALSE,,OverStock
67148,Toilet Seat,Hardware,309,100,$132.6,$13.3,"$4,098",FixRight Depot,14/8/2024,28/8/2024,Warehouse A,FALSE,,OverStock
23303,Floor Tiles,Interior,145,20,$430.5,$43.0,"$6,242",Konga Wholesale,14/8/2024,2/9/2024,Warehouse C,FALSE,,OverStock
37467,Window Glass,Hardware,443,100,$264.5,$26.4,"$11,716",Jumia Supplies,14/8/2024,10/9/2024,Warehouse A,FALSE,,OverStock
89029,Electrical Cable,Electrical,318,100,$136.8,$13.7,"$4,350",FixRight Depot,14/8/2024,21/8/2024,Warehouse C,FALSE,,OverStock
99362,Window Glass,Hardware,350,100,$327.7,$32.8,"$11,471",Alpha Materials,14/8/2024,4/9/2024,Warehouse C,FALSE,,OverStock
92856,Shower Set,Hardware,492,100,$119.2,$11.9,"$5,864",Jumia Supplies,13/8/2024,12/9/2024,Warehouse B,FALSE,,OverStock
43742,Roofing Sheet,Building Materials,39,20,$277.7,$27.8,"$1,083",Konga Wholesale,13/8/2024,10/9/2024,Warehouse A,FALSE,,Other
11353,Roofing Sheet,Building Materials,339,40,$262.5,$26.2,"$8,898",Konga Wholesale,13/8/2024,27/8/2024,Warehouse B,FALSE,,OverStock
11816,Switch Box,Electrical,185,50,$252.3,$25.2,"$4,667",Alpha Materials,13/8/2024,20/9/2024,Warehouse C,FALSE,,OverStock
67988,Kitchen Sink,Plumbing,165,80,$438.2,$43.8,"$7,230",MegaBuild Ltd,13/8/2024,8/9/2024,Warehouse B,FALSE,,Other
16639,Roofing Sheet,Building Materials,399,50,$417.6,$41.8,"$16,662",Konga Wholesale,13/8/2024,28/8/2024,Warehouse B,FALSE,,OverStock
76842,Bulb Pack,Electrical,347,20,$162.4,$16.2,"$5,636",Jumia Supplies,12/8/2024,17/8/2024,Warehouse A,FALSE,,OverStock
15700,Roofing Sheet,Building Materials,428,20,$391.2,$39.1,"$16,745",Jumia Supplies,12/8/2024,17/8/2024,Warehouse B,FALSE,,OverStock
21447,Water Heater,Plumbing,200,50,$197.1,$19.7,"$3,942",Konga Wholesale,12/8/2024,20/8/2024,Warehouse B,FALSE,,OverStock
50916,Electrical Cable,Electrical,305,50,$467.6,$46.8,"$14,263",FixRight Depot,12/8/2024,10/9/2024,Warehouse C,FALSE,,OverStock
95346,Concrete Block,Building Materials,191,80,$124.7,$12.5,"$2,382",Jumia Supplies,12/8/2024,7/9/2024,Warehouse B,FALSE,,Other
31447,Switch Box,Electrical,440,40,$144.1,$14.4,"$6,340",FixRight Depot,11/8/2024,31/8/2024,Warehouse A,FALSE,,OverStock
72292,Shower Set,Hardware,288,100,$406.2,$40.6,"$11,699",MegaBuild Ltd,11/8/2024,26/8/2024,Warehouse C,FALSE,,Other
77568,Kitchen Sink,Plumbing,294,50,$211.0,$21.1,"$6,203",Alpha Materials,11/8/2024,28/8/2024,Warehouse B,FALSE,,OverStock
68008,Concrete Block,Building Materials,139,80,$172.5,$17.2,"$2,398",Alpha Materials,11/8/2024,29/8/2024,Warehouse C,FALSE,,Other
98306,Shower Set,Hardware,420,20,$193.8,$19.4,"$8,138",Alpha Materials,11/8/2024,18/8/2024,Warehouse B,FALSE,,OverStock
94834,Shower Set,Hardware,187,80,$44.9,$4.5,$839,Alpha Materials,11/8/2024,7/9/2024,Warehouse C,FALSE,,Other
55643,Toilet Seat,Hardware,70,150,$105.8,$10.6,$741,MegaBuild Ltd,11/8/2024,23/8/2024,Warehouse C,TRUE,80,Other
56431,Switch Box,Electrical,24,40,$337.8,$33.8,$811,MegaBuild Ltd,11/8/2024,19/9/2024,Warehouse A,TRUE,16,Other
10798,Window Glass,Hardware,473,40,$443.7,$44.4,"$20,987",MegaBuild Ltd,10/8/2024,8/9/2024,Warehouse C,FALSE,,OverStock
40825,PVC Pipe,Plumbing,9,30,$55.2,$5.5,$50,Alpha Materials,10/8/2024,15/8/2024,Warehouse B,TRUE,21,Other
58291,Kitchen Sink,Plumbing,410,20,$419.0,$41.9,"$17,179",Konga Wholesale,10/8/2024,16/8/2024,Warehouse C,FALSE,,OverStock
48383,Door Frame,Hardware,132,150,$146.4,$14.6,"$1,932",Alpha Materials,10/8/2024,6/9/2024,Warehouse C,TRUE,18,Other
79918,Cement Bag,Building Materials,338,100,$247.9,$24.8,"$8,379",FixRight Depot,10/8/2024,21/8/2024,Warehouse B,FALSE,,OverStock
75296,Cement Bag,Building Materials,175,80,$216.6,$21.7,"$3,790",Alpha Materials,10/8/2024,17/8/2024,Warehouse B,FALSE,,Other
18894,Electrical Cable,Electrical,203,50,$370.3,$37.0,"$7,518",Konga Wholesale,10/8/2024,31/8/2024,Warehouse B,FALSE,,OverStock
68642,Concrete Block,Building Materials,495,40,$104.8,$10.5,"$5,186",MegaBuild Ltd,9/8/2024,23/8/2024,Warehouse A,FALSE,,OverStock
99897,Electrical Cable,Electrical,260,100,$373.3,$37.3,"$9,705",Jumia Supplies,9/8/2024,3/9/2024,Warehouse C,FALSE,,Other
12631,PVC Pipe,Plumbing,488,100,$218.8,$21.9,"$10,675",MegaBuild Ltd,9/8/2024,11/9/2024,Warehouse A,FALSE,,OverStock
17213,Electrical Cable,Electrical,278,20,$477.4,$47.7,"$13,273",Konga Wholesale,8/8/2024,28/8/2024,Warehouse C,FALSE,,OverStock
30229,Floor Tiles,Interior,209,20,$83.1,$8.3,"$1,737",FixRight Depot,8/8/2024,31/8/2024,Warehouse C,FALSE,,OverStock
97579,Paint Bucket,Interior,79,50,$54.6,$5.5,$431,Jumia Supplies,8/8/2024,21/8/2024,Warehouse A,FALSE,,Other
21273,Cement Bag,Building Materials,108,80,$79.5,$7.9,$858,Alpha Materials,8/8/2024,14/9/2024,Warehouse A,FALSE,,Other
17398,Ceiling Board,Interior,221,30,$362.4,$36.2,"$8,008",Alpha Materials,8/8/2024,5/9/2024,Warehouse A,FALSE,,OverStock
80655,Shower Set,Hardware,194,20,$48.8,$4.9,$947,FixRight Depot,8/8/2024,23/8/2024,Warehouse C,FALSE,,OverStock
37532,Cement Bag,Building Materials,416,80,$407.8,$40.8,"$16,966",Konga Wholesale,7/8/2024,9/9/2024,Warehouse A,FALSE,,OverStock
97886,Toilet Seat,Hardware,407,150,$448.8,$44.9,"$18,267",Jumia Supplies,7/8/2024,22/8/2024,Warehouse B,FALSE,,Other
82095,Switch Box,Electrical,397,150,$304.5,$30.5,"$12,089",Alpha Materials,7/8/2024,20/8/2024,Warehouse C,FALSE,,Other
60808,Switch Box,Electrical,301,80,$5.5,$0.5,$165,Alpha Materials,7/8/2024,15/8/2024,Warehouse C,FALSE,,OverStock
57419,Water Heater,Plumbing,431,40,$34.0,$3.4,"$1,465",Alpha Materials,7/8/2024,26/8/2024,Warehouse B,FALSE,,OverStock
42632,Paint Bucket,Interior,55,40,$312.8,$31.3,"$1,720",Jumia Supplies,7/8/2024,23/8/2024,Warehouse B,FALSE,,Other
47242,Bulb Pack,Electrical,90,80,$262.6,$26.3,"$2,363",MegaBuild Ltd,7/8/2024,15/9/2024,Warehouse C,FALSE,,Other
48082,PVC Pipe,Plumbing,262,100,$464.8,$46.5,"$12,177",Jumia Supplies,7/8/2024,21/8/2024,Warehouse C,FALSE,,Other
43577,Shower Set,Hardware,292,80,$206.6,$20.7,"$6,032",Jumia Supplies,7/8/2024,30/8/2024,Warehouse C,FALSE,,OverStock
23225,Roofing Sheet,Building Materials,249,50,$162.4,$16.2,"$4,044",Jumia Supplies,7/8/2024,22/8/2024,Warehouse C,FALSE,,OverStock
31083,Roofing Sheet,Building Materials,241,20,$433.5,$43.3,"$10,446",Konga Wholesale,6/8/2024,28/8/2024,Warehouse C,FALSE,,OverStock
14482,Window Glass,Hardware,345,50,$228.1,$22.8,"$7,869",Alpha Materials,6/8/2024,12/9/2024,Warehouse A,FALSE,,OverStock
10184,Switch Box,Electrical,269,20,$442.7,$44.3,"$11,907",Jumia Supplies,6/8/2024,11/8/2024,Warehouse B,FALSE,,OverStock
54941,Concrete Block,Building Materials,300,30,$239.2,$23.9,"$7,175",Konga Wholesale,6/8/2024,20/8/2024,Warehouse B,FALSE,,OverStock
30114,Water Heater,Plumbing,200,100,$125.8,$12.6,"$2,515",Konga Wholesale,6/8/2024,10/9/2024,Warehouse B,FALSE,,Other
93017,Door Frame,Hardware,68,80,$340.3,$34.0,"$2,314",Jumia Supplies,6/8/2024,14/8/2024,Warehouse C,TRUE,12,Other
11833,Roofing Sheet,Building Materials,264,50,$398.3,$39.8,"$10,516",Jumia Supplies,6/8/2024,28/8/2024,Warehouse B,FALSE,,OverStock
90252,Toilet Seat,Hardware,486,80,$446.5,$44.6,"$21,699",Alpha Materials,6/8/2024,27/8/2024,Warehouse C,FALSE,,OverStock
16377,Floor Tiles,Interior,251,40,$187.4,$18.7,"$4,704",Konga Wholesale,6/8/2024,28/8/2024,Warehouse A,FALSE,,OverStock
40907,Ceiling Board,Interior,405,30,$463.9,$46.4,"$18,786",FixRight Depot,6/8/2024,8/9/2024,Warehouse B,FALSE,,OverStock
36309,Roofing Sheet,Building Materials,125,30,$267.8,$26.8,"$3,348",FixRight Depot,5/8/2024,10/9/2024,Warehouse C,FALSE,,OverStock
35556,Bulb Pack,Electrical,473,80,$60.9,$6.1,"$2,881",Konga Wholesale,5/8/2024,11/9/2024,Warehouse B,FALSE,,OverStock
50583,Concrete Block,Building Materials,400,80,$238.9,$23.9,"$9,555",Konga Wholesale,5/8/2024,5/9/2024,Warehouse B,FALSE,,OverStock
31607,Ceiling Board,Interior,78,50,$239.5,$24.0,"$1,868",Jumia Supplies,5/8/2024,13/8/2024,Warehouse C,FALSE,,Other
98267,Cement Bag,Building Materials,446,100,$67.8,$6.8,"$3,025",MegaBuild Ltd,5/8/2024,12/9/2024,Warehouse B,FALSE,,OverStock
10306,Electrical Cable,Electrical,228,50,$103.9,$10.4,"$2,370",Alpha Materials,5/8/2024,24/8/2024,Warehouse C,FALSE,,OverStock
65822,Cement Bag,Building Materials,451,50,$187.3,$18.7,"$8,447",FixRight Depot,5/8/2024,12/9/2024,Warehouse B,FALSE,,OverStock
51232,Toilet Seat,Hardware,233,30,$131.9,$13.2,"$3,074",Konga Wholesale,5/8/2024,24/8/2024,Warehouse B,FALSE,,OverStock
90488,Bulb Pack,Electrical,287,30,$76.9,$7.7,"$2,208",FixRight Depot,5/8/2024,8/9/2024,Warehouse C,FALSE,,OverStock
50376,Bulb Pack,Electrical,372,30,$176.5,$17.7,"$6,567",MegaBuild Ltd,5/8/2024,24/8/2024,Warehouse B,FALSE,,OverStock
50144,Electrical Cable,Electrical,430,150,$71.0,$7.1,"$3,054",Alpha Materials,5/8/2024,3/9/2024,Warehouse A,FALSE,,Other
95017,Concrete Block,Building Materials,204,20,$476.8,$47.7,"$9,726",FixRight Depot,5/8/2024,28/8/2024,Warehouse C,FALSE,,OverStock
30828,Electrical Cable,Electrical,373,40,$215.1,$21.5,"$8,022",FixRight Depot,5/8/2024,20/8/2024,Warehouse B,FALSE,,OverStock
14551,Water Heater,Plumbing,317,40,$72.9,$7.3,"$2,312",Jumia Supplies,4/8/2024,19/8/2024,Warehouse A,FALSE,,OverStock
96120,Kitchen Sink,Plumbing,29,30,$440.3,$44.0,"$1,277",Jumia Supplies,4/8/2024,30/8/2024,Warehouse B,TRUE,1,Other
59625,Wallpaper Roll,Interior,219,150,$365.1,$36.5,"$7,995",FixRight Depot,4/8/2024,12/8/2024,Warehouse B,FALSE,,Other
30022,Wallpaper Roll,Interior,155,30,$403.4,$40.3,"$6,252",Konga Wholesale,3/8/2024,9/8/2024,Warehouse B,FALSE,,OverStock
31153,Window Glass,Hardware,109,100,$420.7,$42.1,"$4,586",MegaBuild Ltd,3/8/2024,21/8/2024,Warehouse B,FALSE,,Other
41624,Toilet Seat,Hardware,305,100,$466.8,$46.7,"$14,236",Jumia Supplies,3/8/2024,30/8/2024,Warehouse B,FALSE,,OverStock
89955,Switch Box,Electrical,322,40,$409.0,$40.9,"$13,169",Alpha Materials,3/8/2024,12/8/2024,Warehouse A,FALSE,,OverStock
84400,Shower Set,Hardware,68,40,$285.9,$28.6,"$1,944",Alpha Materials,3/8/2024,7/9/2024,Warehouse C,FALSE,,Other
67851,Toilet Seat,Hardware,103,100,$433.9,$43.4,"$4,469",MegaBuild Ltd,3/8/2024,27/8/2024,Warehouse A,FALSE,,Other
30234,PVC Pipe,Plumbing,373,80,$148.3,$14.8,"$5,533",Konga Wholesale,3/8/2024,23/8/2024,Warehouse C,FALSE,,OverStock
25141,Switch Box,Electrical,476,100,$154.2,$15.4,"$7,342",MegaBuild Ltd,3/8/2024,30/8/2024,Warehouse C,FALSE,,OverStock
55678,Concrete Block,Building Materials,295,150,$365.0,$36.5,"$10,768",MegaBuild Ltd,3/8/2024,17/8/2024,Warehouse A,FALSE,,Other
23440,Water Heater,Plumbing,120,50,$133.6,$13.4,"$1,603",Jumia Supplies,3/8/2024,4/9/2024,Warehouse A,FALSE,,Other
11821,Roofing Sheet,Building Materials,333,40,$14.6,$1.5,$485,MegaBuild Ltd,3/8/2024,2/9/2024,Warehouse B,FALSE,,OverStock
94946,Kitchen Sink,Plumbing,292,80,$174.9,$17.5,"$5,106",MegaBuild Ltd,3/8/2024,21/8/2024,Warehouse A,FALSE,,OverStock
33459,Wallpaper Roll,Interior,225,40,$307.7,$30.8,"$6,922",MegaBuild Ltd,3/8/2024,11/8/2024,Warehouse B,FALSE,,OverStock
54935,Concrete Block,Building Materials,143,80,$395.4,$39.5,"$5,654",FixRight Depot,3/8/2024,10/9/2024,Warehouse A,FALSE,,Other
